SB,TB,cluster_id
0.109201756966,0.173604925998,2
0.061676421956,0.242227046328,2
0.109201756966,0.173604925998,2
0.109201756966,0.173604925998,2
0.109201756966,0.173604925998,2
0.00502135343227,0.00833088183082,1
0.0278964079571,0.0511833149048,1
0.0100934276063,0.0410893800911,1
0.0182594670264,0.035326996622,1
0.00502135343227,0.00942746426724,1
0.451414601487,0.985099767699,6
0.0583288530011,0.0774130392883,1
0.0411345215512,0.181470698627,2
0.00502135343227,0.0292861562807,1
0.0100934276063,0.0100934276063,1
0.0887612980452,0.115183761247,2
0.00527495714097,0.00595968715446,1
0.0139482039785,0.0139649418233,1
0.0506700209984,0.270811227543,2
0.0506700209984,0.270811227543,2
0.0506700209984,0.0722532182311,1
0.0506700209984,0.0722532182311,1
0.0506700209984,0.0722532182311,1
0.0760303918685,0.124540216476,2
0.0455979468244,0.110051329391,1
0.471753618925,0.724294220879,5
0.471753618925,0.724294220879,5
0.471753618925,0.724294220879,5
0.471753618925,0.724294220879,5
0.471753618925,0.724294220879,5
0.272218220919,0.491335882896,4
0.0405258726504,0.0612635551182,1
0.385528357967,0.51436817172,4
0.824668539953,0.985099767699,6
0.197760172045,0.343020318729,3
0.172450521916,0.319952525386,3
0.0989054463932,0.0989054463932,2
0.253552987959,0.340468051005,3
0.136946002698,0.184538289088,2
0.101187879772,0.103510889743,2
0.136946002698,0.184538289088,2
0.197760172045,0.343020318729,3
0.0330192028728,0.0469501617992,1
0.136946002698,0.184538289088,2
0.136946002698,0.184538289088,2
0.304324450441,0.573829111677,4
0.136946002698,0.184538289088,2
0.0253096501283,0.164964647643,2
0.0405765933921,0.076622810132,1
0.0253096501283,0.0944602805871,1
0.0507207417401,0.0987238661378,1
0.0507207417401,0.0987238661378,1
0.0507207417401,0.0987238661378,1
0.010144148348,0.0191470800069,1
0.0202375759543,0.0350531046166,1
0.0506700209984,0.0986731453961,1
0.0380405563051,0.0578165735096,1
0.309396524615,0.59124864322,4
0.824668539953,0.985099767699,6
0.824668539953,0.985099767699,6
0.183811968066,0.418442061697,3
0.824668539953,0.985099767699,6
0.157234299394,0.319952525386,3
0.119193743089,0.214238833829,2
0.309396524615,0.528514186591,4
0.824668539953,0.985099767699,6
0.119447346798,0.214698870956,2
0.334756895485,0.611882348167,4
0.0532567788271,0.0968218383226,1
0.109506081417,0.171740431532,2
0.00451414601487,0.0356739264955,1
0.109049594741,0.198534677771,2
0.00527495714097,0.0162260724901,1
0.0202375759543,0.0542443116688,1
0.0506700209984,0.0506700209984,1
0.0506700209984,0.0506700209984,1
0.0532567788271,0.120320757971,2
0.0506700209984,0.0506700209984,1
0.0453950638574,0.0676122703618,1
0.101390762739,0.190945333185,2
0.0504671380314,0.0845819089258,1
0.0256646953205,0.0505178587732,1
0.012680185435,0.012680185435,1
0.012680185435,0.012680185435,1
0.012680185435,0.012680185435,1
0.0139989247203,0.0265360776636,1
0.0100934276063,0.0196994288844,1
0.00502135343227,0.0112904371114,1
0.00502135343227,0.0292861562807,1
0.118382211221,0.204443644184,2
0.0100934276063,0.0153247649094,1
0.0506700209984,0.189531238905,2
0.0126294646933,0.0222111200154,1
0.0100934276063,0.0410893800911,1
0.0535103825358,0.0774130392883,1
0.00502135343227,0.0292861562807,1
0.00502135343227,0.0306677892858,1
0.00502135343227,0.0306677892858,1
0.00502135343227,0.0306677892858,1
0.17752259609,0.198174560505,2
0.25913226955,0.328325505432,3
0.00502135343227,0.010930319845,1
0.0506700209984,0.184538289088,2
0.0506700209984,0.184538289088,2
0.00502135343227,0.0292861562807,1
0.00502135343227,0.00546059505574,1
0.00502135343227,0.00546059505574,1
0.00502135343227,0.00942746426724,1
0.00502135343227,0.00942746426724,1
0.0535103825358,0.0774130392883,1
0.147090151046,0.181321072439,2
0.0507207417401,0.0938333722192,1
0.152111504479,0.300013187393,3
0.00912973351322,0.01037746376,1
0.0506700209984,0.117634080281,2
0.0506700209984,0.0673393927713,1
0.0475760557522,0.0537132655028,1
0.0506700209984,0.0673393927713,1
0.0506700209984,0.0511833149048,1
0.101187879772,0.16008683391,2
0.0684730013492,0.115192383773,2
0.0684730013492,0.115192383773,2
0.0684730013492,0.115192383773,2
0.0684730013492,0.115192383773,2
0.228243337831,0.571615658507,4
0.114324551882,0.117634080281,2
0.101390762739,0.108383631402,2
0.0684730013492,0.115192383773,2
0.268819931223,0.285511620122,3
0.798851682407,0.914035443654,6
0.309396524615,0.58735227584,4
0.152111504479,0.291542823522,3
0.0506700209984,0.117634080281,2
0.0684730013492,0.115192383773,2
0.253552987959,0.384031588878,3
0.0684730013492,0.115192383773,2
0.152111504479,0.152360036113,2
0.268819931223,0.285511620122,3
0.329684821311,0.418442061697,4
0.136946002698,0.154831150651,2
0.138264741984,0.248379472301,2
0.152111504479,0.202473143367,2
0.0684730013492,0.115192383773,2
0.0100934276063,0.0410893800911,1
0.253603708701,0.265069639578,3
0.126548250642,0.350014709015,3
0.0684730013492,0.115192383773,2
0.0425039815782,0.0467193824242,1
0.131873928524,0.21189959322,2
0.0684730013492,0.115192383773,2
0.0506700209984,0.171512188194,2
0.106462836913,0.270911654612,2
0.0532060580854,0.0890169305836,1
0.114121668915,0.154831150651,2
0.103977520567,0.125151401414,2
0.0684222806074,0.202473143367,2
0.0684730013492,0.115192383773,2
0.202882966961,0.221646090952,2
0.0684730013492,0.115192383773,2
0.0532567788271,0.0811227543392,1
0.0684730013492,0.115192383773,2
0.0684730013492,0.115192383773,2
0.0506700209984,0.0973894034226,1
0.0151655017803,0.0168981223181,1
0.0459022712748,0.046380060662,1
0.0151655017803,0.0168981223181,1
0.0611184937969,0.0878828147983,1
0.0507207417401,0.0702086651315,1
0.0256646953205,0.0330699236146,1
0.202882966961,0.221646090952,2
0.010144148348,0.0191470800069,1
0.010144148348,0.0191470800069,1
0.0100934276063,0.0410893800911,1
0.0100934276063,0.0410893800911,1
0.0506700209984,0.174795849014,2
0.162306373568,0.205871433064,2
0.00507207417401,0.0219539658548,1
0.0532567788271,0.0968218383226,1
0.0736465170067,0.139091490074,2
0.0475760557522,0.0852362064943,1
0.010144148348,0.0191470800069,1
0.00507207417401,0.0219539658548,1
0.324612747137,0.488022296838,4
0.010144148348,0.0191470800069,1
0.00527495714097,0.0162260724901,1
0.00502135343227,0.0428661276743,1
0.0202882966961,0.0471327564694,1
0.355045192181,0.443454488278,4
0.0116657706002,0.0117672120837,1
0.012680185435,0.0164502581686,1
0.0684730013492,0.115192383773,2
0.0684730013492,0.115192383773,2
0.0684730013492,0.115192383773,2
0.0506700209984,0.0511833149048,1
0.0786171496972,0.1635120056,2
0.0506700209984,0.0511833149048,1
0.0684730013492,0.115192383773,2
0.0506700209984,0.0506700209984,1
0.0684730013492,0.115192383773,2
0.0684730013492,0.115192383773,2
0.0684730013492,0.115192383773,2
0.00502135343227,0.0710120816807,1
0.0684730013492,0.115192383773,2
0.0357581229268,0.0387628196675,1
0.0607127278629,0.17922732022,2
0.0507207417401,0.242227046328,2
0.0583288530011,0.0922737094107,1
0.0532567788271,0.137282281216,2
0.0684730013492,0.115192383773,2
0.0357581229268,0.0387628196675,1
0.0506700209984,0.0506700209984,1
0.0253096501283,0.0253096501283,1
0.0228243337831,0.0346250215563,1
0.0747116525832,0.149193540206,2
0.0228243337831,0.0346250215563,1
0.0082167601619,0.0415007253066,1
0.00806459793668,0.0159851489668,1
0.00806459793668,0.0159851489668,1
0.00755739051928,0.0262099432942,1
0.0533074995689,0.297587721523,2
0.136946002698,0.184538289088,2
0.334756895485,0.548995729314,4
0.466630824009,0.703319165339,5
0.00502135343227,0.00843080169204,1
0.00502135343227,0.0292861562807,1
0.0151655017803,0.0151655017803,1
0.00502135343227,0.0164390996054,1
0.00760811126102,0.0147688655799,1
0.018158025543,0.0259182990292,1
0.253552987959,0.30844297467,3
0.00502135343227,0.00779729962771,1
0.00502135343227,0.00636545308839,1
0.365189340529,0.552222075696,4
0.0684730013492,0.115192383773,2
0.0100934276063,0.0100934276063,1
0.00502135343227,0.00912973351322,1
0.158248714229,0.219400683716,2
0.0253603708701,0.0940849470983,1
0.0608648900882,0.0988800860224,1
0.0411345215512,0.181470698627,2
0.016585682549,0.0293810040678,1
0.00502135343227,0.00735450755232,1
0.00502135343227,0.0292861562807,1
0.167936375902,0.231805455523,2
0.0151655017803,0.0151655017803,1
0.0151655017803,0.0151655017803,1
0.0405765933921,0.0744372533704,1
0.0634009271752,0.158684912608,2
0.00502135343227,0.0559601943619,1
0.0989054463932,0.0989054463932,2
0.163320788403,0.241968370545,2
0.214700899786,0.342101766096,3
0.0202375759543,0.0580098195356,1
0.00502135343227,0.00546059505574,1
0.0608141693464,0.0608141693464,1
0.00912973351322,0.01037746376,1
0.00912973351322,0.01037746376,1
0.0228243337831,0.0346250215563,1
0.010144148348,0.010144148348,1
0.010144148348,0.010144148348,1
0.010144148348,0.010144148348,1
0.00502135343227,0.00942746426724,1
0.00502135343227,0.00942746426724,1
0.545247973706,0.847442152994,6
0.0263747857049,0.0367522494649,1
0.319540672963,0.355234380548,3
0.00502135343227,0.0658801570314,1
0.0506700209984,0.189531238905,2
0.00502135343227,0.00735450755232,1
0.00912973351322,0.01037746376,1
0.798851682407,0.914035443654,6
0.0546262388541,0.0847670396332,1
0.0209983870804,0.0798146664097,1
0.0384970429808,0.0436705586382,1
0.0100934276063,0.0146659024742,1
0.0384970429808,0.0436705586382,1
0.243459560353,0.243459560353,3
0.0431633512208,0.0492934600676,1
0.00502135343227,0.0170817314032,1
0.00634009271752,0.0654449730673,1
0.010144148348,0.0260582882764,1
0.0535103825358,0.0774130392883,1
0.00912973351322,0.01037746376,1
0.00912973351322,0.01037746376,1
0.00502135343227,0.0365782773207,1
0.00912973351322,0.01037746376,1
0.00806459793668,0.0159851489668,1
0.0253096501283,0.0864387952809,1
0.0469674068514,0.0750814067905,1
0.00527495714097,0.0162260724901,1
0.00634009271752,0.0161707868816,1
0.103977520567,0.125151401414,2
0.0506700209984,0.0832256362917,1
0.0405258726504,0.0661540490368,1
0.109506081417,0.171740431532,2
0.0506700209984,0.171512188194,2
0.00507207417401,0.0164213473458,1
0.0182594670264,0.035326996622,1
0.263747857049,0.494127552521,4
0.0658862435204,0.123657168362,2
0.12680185435,0.169967741608,2
0.135677984155,0.189312632508,2
0.00502135343227,0.0317892248856,1
0.0253096501283,0.031099422798,1
0.0114121668915,0.064946388176,1
0.0824719260694,0.11733381349,2
0.0253096501283,0.0412400206941,1
0.0106006350237,0.0425871635947,1
0.0195274855699,0.0317892248856,1
0.0253096501283,0.0697501496262,1
0.0182594670264,0.035326996622,1
0.243459560353,0.40700149119,3
0.00502135343227,0.0112904371114,1
0.0507207417401,0.0938333722192,1
0.0533074995689,0.0533074995689,1
0.344901043833,0.51436817172,4
0.471094249282,0.574552389454,5
0.466123616592,0.687726087706,5
0.344901043833,0.51436817172,4
0.233112529038,0.430178841335,3
0.0684730013492,0.115192383773,2
0.0583288530011,0.134841091916,2
0.5578774384,0.96705484941,6
0.0583288530011,0.0847670396332,1
0.621329086317,0.736423071851,6
0.126751133609,0.217817182158,2
0.0507207417401,0.174562533602,2
0.152111504479,0.184538289088,2
0.126751133609,0.217817182158,2
0.126751133609,0.217817182158,2
0.5578774384,0.96705484941,6
0.00349973118007,0.081636555453,1
0.187666744438,0.242981770965,3
0.00349973118007,0.081636555453,1
0.152111504479,0.184538289088,2
0.15216222522,0.251296929366,2
0.253552987959,0.32907820124,3
0.141967356131,0.148061960458,2
0.0989054463932,0.0989054463932,2
0.334756895485,0.548995729314,4
0.334756895485,0.548995729314,4
0.141967356131,0.148061960458,2
0.152111504479,0.184538289088,2
0.101187879772,0.103510889743,2
0.186398725895,0.368828553749,3
0.0634009271752,0.158684912608,2
0.141967356131,0.148061960458,2
0.191014313393,0.328325505432,3
0.0989054463932,0.0989054463932,2
0.136946002698,0.171828178415,2
0.142018076872,0.144655555443,2
0.163777275079,0.307672526603,3
0.129287170696,0.220687468934,2
0.247365057467,0.342104302133,3
0.218099189483,0.415859361527,3
0.258675782875,0.364218545532,3
0.21074468193,0.364218545532,3
0.217490540582,0.362750687266,3
0.0506700209984,0.0901525679912,1
0.238387486179,0.452626320007,4
0.334756895485,0.548995729314,4
0.208208644843,0.357132857911,3
0.931993629475,0.985099767699,6
0.0506700209984,0.109786059911,2
0.217490540582,0.362750687266,3
0.334756895485,0.548995729314,4
0.0506700209984,0.118605382485,2
0.253603708701,0.468302579657,4
0.0506700209984,0.0722532182311,1
0.395621785573,0.49071455381,4
0.374166911817,0.513498818207,4
0.111839235537,0.316447214924,3
0.217490540582,0.362750687266,3
0.217490540582,0.362750687266,3
0.217490540582,0.362750687266,3
0.217490540582,0.362750687266,3
0.0102455898315,0.0867050791751,1
0.0196289270534,0.182261942199,2
0.0710090384362,0.138035484231,2
0.187108816279,0.287956867081,3
0.0405258726504,0.132463810751,2
0.187108816279,0.287956867081,3
0.103977520567,0.185841304943,2
0.0710090384362,0.100993112123,2
0.0571622759411,0.106104241268,2
0.0120715365342,0.0127953215188,1
0.309396524615,0.524019821666,4
0.0506700209984,0.117634080281,2
0.157234299394,0.268123535439,3
0.109201756966,0.173604925998,2
0.0481339839114,0.0752959555281,1
0.00502135343227,0.00942746426724,1
0.00502135343227,0.00636545308839,1
0.00760811126102,0.0147688655799,1
0.016585682549,0.0293810040678,1
0.00912973351322,0.01037746376,1
0.00502135343227,0.00942746426724,1
0.0558435366559,0.159272258798,2
0.101187879772,0.16994187403,2
0.163777275079,0.307672526603,3
0.0589882226438,0.106412116171,2
0.101390762739,0.108383631402,2
0.0558435366559,0.159272258798,2
0.061676421956,0.242227046328,2
0.061676421956,0.242227046328,2
0.00912973351322,0.01037746376,1
0.00760811126102,0.0147688655799,1
0.334756895485,0.548995729314,4
0.110621937735,0.241444932491,2
0.253603708701,0.364218545532,3
0.00502135343227,0.0246548453525,1
0.273892005397,0.38765457146,3
0.101390762739,0.260295803366,2
0.217490540582,0.362750687266,3
0.217490540582,0.362750687266,3
0.748130940667,0.785836232869,6
0.0082167601619,0.0415007253066,1
0.192738818612,0.347569969263,3
0.147090151046,0.354455309954,3
0.266334614877,0.354455309954,3
0.0151655017803,0.0151655017803,1
0.0182594670264,0.035326996622,1
0.0357581229268,0.0575578977267,1
0.139532760527,0.144557157204,2
0.0557928159141,0.134183751103,2
0.202882966961,0.405776585277,3
0.00760811126102,0.0147688655799,1
0.00912973351322,0.01037746376,1
0.00456486675661,0.00456486675661,1
0.0159770336481,0.0302462999219,1
0.0159770336481,0.0302462999219,1
0.0159770336481,0.0302462999219,1
0.00502135343227,0.00546059505574,1
0.0100934276063,0.0410893800911,1
0.109201756966,0.173604925998,2
0.109201756966,0.173604925998,2
0.109201756966,0.173604925998,2
0.218657117642,0.285511620122,3
0.218657117642,0.285511620122,3
0.0100934276063,0.0410893800911,1
0.0100934276063,0.0410893800911,1
0.0989054463932,0.0989054463932,2
0.0659369642622,0.100113614461,2
0.010144148348,0.0173125107782,1
0.00502135343227,0.00502135343227,1
0.0214548737561,0.0467193824242,1
0.309345803873,0.314219052739,3
0.0228243337831,0.0323258503332,1
5.07207417401e-05,0.00253603708701,1
0.015216222522,0.019791233427,1
5.07207417401e-05,0.0654449730673,1
0.0139989247203,0.0265360776636,1
0.0506700209984,0.0506700209984,1
0.00502135343227,0.00779729962771,1
0.136946002698,0.184538289088,2
0.136946002698,0.184538289088,2
0.136946002698,0.184538289088,2
0.253603708701,0.436542772802,4
0.136946002698,0.184538289088,2
0.136946002698,0.184538289088,2
0.0303817243023,0.0670264457947,1
0.0303817243023,0.0670264457947,1
0.0405258726504,0.0592763164569,1
0.136946002698,0.184538289088,2
0.0405258726504,0.0592763164569,1
0.595968715446,0.975092565354,6
0.50715669666,0.617974416458,5
0.0583288530011,0.0654449730673,1
0.0760811126102,0.123149453738,2
0.101390762739,0.167448442366,2
0.00755739051928,0.0143742582092,1
0.00912973351322,0.01037746376,1
0.109201756966,0.173604925998,2
0.109201756966,0.173604925998,2
0.109201756966,0.173604925998,2
0.0202375759543,0.0580098195356,1
0.109201756966,0.173604925998,2
0.109201756966,0.173604925998,2
0.0253603708701,0.0459403118311,1
0.109201756966,0.173604925998,2
0.0455979468244,0.0831566560829,1
0.109201756966,0.173604925998,2
0.00502135343227,0.0706159526877,1
0.0506700209984,0.0506700209984,1
0.109201756966,0.173604925998,2
0.109201756966,0.173604925998,2
0.109201756966,0.173604925998,2
0.00912973351322,0.01037746376,1
0.00349973118007,0.081636555453,1
0.0405258726504,0.0661540490368,1
0.00349973118007,0.081636555453,1
0.0306860487528,0.0860614329624,1
0.00349973118007,0.081636555453,1
0.00349973118007,0.081636555453,1
0.0557928159141,0.159999594234,2
0.00502135343227,0.0151594152913,1
0.0151655017803,0.0151655017803,1
0.00634009271752,0.0490926059303,1
0.0735450755232,0.115183761247,2
0.0116150498585,0.022560585926,1
0.00912973351322,0.01037746376,1
0.00502135343227,0.00779729962771,1
0.238387486179,0.306195538604,3
0.114628876333,0.306195538604,3
0.0583288530011,0.113908134593,2
0.309396524615,0.528514186591,4
0.101390762739,0.182543949523,2
0.253603708701,0.417878047049,3
0.126751133609,0.233241866929,2
0.329684821311,0.44410422098,4
0.11863581493,0.26499660171,2
0.0757767881598,0.139645867781,2
0.0760811126102,0.133639010337,2
0.0506700209984,0.0760303918685,1
0.319084186287,0.419932237089,4
0.0253096501283,0.110817719798,1
0.15738646162,0.294507958084,3
0.344901043833,0.51436817172,4
0.344901043833,0.51436817172,4
0.344901043833,0.51436817172,4
0.344901043833,0.51436817172,4
0.344901043833,0.51436817172,4
0.344901043833,0.51436817172,4
0.0507207417401,0.258620497266,2
0.344901043833,0.51436817172,4
0.344901043833,0.51436817172,4
0.344901043833,0.51436817172,4
0.0659369642622,0.108446525122,2
0.0506700209984,0.125151401414,2
0.344901043833,0.51436817172,4
0.344901043833,0.51436817172,4
0.344901043833,0.51436817172,4
0.344901043833,0.51436817172,4
0.334756895485,0.548995729314,4
0.309396524615,0.528514186591,4
0.344901043833,0.51436817172,4
0.344901043833,0.51436817172,4
0.344901043833,0.51436817172,4
0.309396524615,0.528514186591,4
0.309396524615,0.528514186591,4
0.309396524615,0.528514186591,4
0.309396524615,0.528514186591,4
0.309396524615,0.528514186591,4
0.309396524615,0.528514186591,4
0.309396524615,0.528514186591,4
0.309396524615,0.528514186591,4
0.309396524615,0.528514186591,4
0.309396524615,0.528514186591,4
0.309396524615,0.528514186591,4
0.309396524615,0.528514186591,4
0.309396524615,0.528514186591,4
0.375333488877,0.51436817172,4
0.375333488877,0.51436817172,4
0.208208644843,0.357132857911,3
0.375333488877,0.51436817172,4
0.309396524615,0.528514186591,4
0.114121668915,0.42250276428,3
0.471753618925,0.724294220879,5
0.144604834701,0.328135809858,3
0.375333488877,0.51436817172,4
0.334756895485,0.548995729314,4
0.258675782875,0.483503585956,4
0.471753618925,0.724294220879,5
0.375333488877,0.51436817172,4
0.471753618925,0.724294220879,5
0.375333488877,0.51436817172,4
0.471753618925,0.724294220879,5
0.182594670264,0.286914555838,3
0.309396524615,0.528514186591,4
0.0507207417401,0.123738321549,2
0.0151655017803,0.0654449730673,1
0.196644315726,0.334300408809,3
0.0506700209984,0.42250276428,3
0.202832246219,0.311215877621,3
0.109201756966,0.173604925998,2
0.109201756966,0.173604925998,2
0.0100934276063,0.0410893800911,1
0.00502135343227,0.051096075229,1
0.109201756966,0.173604925998,2
0.125533835807,0.221646090952,2
0.137402489374,0.208514490916,2
0.101187879772,0.196808143722,2
0.00806459793668,0.0159851489668,1
0.101187879772,0.196808143722,2
0.101187879772,0.196808143722,2
0.00502135343227,0.00942746426724,1
0.00502135343227,0.00942746426724,1
0.00502135343227,0.0164390996054,1
0.136946002698,0.18547662281,2
0.0411345215512,0.181470698627,2
0.00502135343227,0.0118722040191,1
0.153683847473,0.304409661287,3
0.0411345215512,0.181470698627,2
0.00502135343227,0.00942746426724,1
0.00502135343227,0.00843080169204,1
0.00502135343227,0.00843080169204,1
0.0111078424411,0.0214716116008,1
0.00502135343227,0.0118747400562,1
0.00502135343227,0.00546059505574,1
0.0202375759543,0.0580098195356,1
0.00912973351322,0.01037746376,1
0.00502135343227,0.0124341898376,1
0.0989054463932,0.0989054463932,2
0.25913226955,0.328325505432,3
0.0100934276063,0.0410893800911,1
0.0182594670264,0.035326996622,1
0.00760811126102,0.0147688655799,1
0.00760811126102,0.0147688655799,1
0.00760811126102,0.0147688655799,1
0.00760811126102,0.0147688655799,1
0.0012680185435,0.0323172278071,1
0.0151655017803,0.0338890635937,1
0.0202375759543,0.0383661834671,1
0.00806459793668,0.0159851489668,1
0.00938333722192,0.108446525122,1
0.00689802087666,0.034230921393,1
0.00507207417401,0.0164213473458,1
0.018158025543,0.0259182990292,1
0.00755739051928,0.0262099432942,1
0.016585682549,0.0293810040678,1
0.00755739051928,0.0143742582092,1
0.00760811126102,0.0147688655799,1
0.0455979468244,0.0499102242871,1
0.0506700209984,0.0847721117074,1
0.0504671380314,0.0504671380314,1
0.0408301971008,0.0774130392883,1
0.0408301971008,0.0774130392883,1
0.0151655017803,0.0239909108431,1
0.0408301971008,0.0774130392883,1
0.0506700209984,0.114443238418,2
0.00502135343227,0.00942746426724,1
0.0455979468244,0.0499102242871,1
0.0635530894004,0.0794575923878,1
0.177471875349,0.17749723572,2
0.0100934276063,0.0410893800911,1
0.109201756966,0.173604925998,2
0.0455979468244,0.0831566560829,1
0.109201756966,0.173604925998,2
0.0455979468244,0.0831566560829,1
0.0455979468244,0.0831566560829,1
0.131873928524,0.165514967691,2
0.0735450755232,0.115183761247,2
0.272218220919,0.491335882896,4
0.00502135343227,0.00546059505574,1
0.0481847046531,0.0815665608294,1
0.00689802087666,0.034230921393,1
0.0100934276063,0.0410893800911,1
0.0100934276063,0.0410893800911,1
0.253552987959,0.30844297467,3
0.0278964079571,0.0951130565333,1
0.00912973351322,0.01037746376,1
0.00502135343227,0.00942746426724,1
0.00502135343227,0.00942746426724,1
0.00502135343227,0.0164390996054,1
0.00502135343227,0.010930319845,1
0.00502135343227,0.0164390996054,1
0.00502135343227,0.0164390996054,1
0.010347031315,0.0182620030635,1
0.010347031315,0.0182620030635,1
0.0571622759411,0.106104241268,2
0.0455979468244,0.0831566560829,1
0.0151655017803,0.0301534809645,1
0.00912973351322,0.01037746376,1
0.00502135343227,0.00942746426724,1
0.00502135343227,0.00716075431887,1
0.00912973351322,0.01037746376,1
0.00912973351322,0.01037746376,1
0.015216222522,0.019791233427,1
0.00502135343227,0.0118747400562,1
0.00912973351322,0.01037746376,1
0.0455979468244,0.124566591262,2
0.0506700209984,0.117634080281,2
0.0253096501283,0.0418263524686,1
0.00527495714097,0.0162260724901,1
0.00912973351322,0.01037746376,1
